step,train/loss,train/grad_norm,train/learning_rate,train/num_tokens,train/completions/mean_length,train/completions/min_length,train/completions/max_length,train/completions/clipped_ratio,train/completions/mean_terminated_length,train/completions/min_terminated_length,train/completions/max_terminated_length,train/rewards/reward_fn/mean,train/rewards/reward_fn/std,train/reward,train/reward_std,train/frac_reward_zero_std,train/entropy,train/clip_ratio/low_mean,train/clip_ratio/low_min,train/clip_ratio/high_mean,train/clip_ratio/high_max,train/clip_ratio/region_mean,train/epoch
5010,0.1404000073671341,0.26574623584747314,3.7762313240818912e-06,4329389.0,53.0,1.0,143.1999969482422,0.15000000596046448,15.5,1.0,52.599998474121094,3.4913382530212402,0.7585371136665344,3.4913382530212402,0.2224661260843277,0.6499999761581421,0.8503925800323486,0.0,0.0,0.0,0.0,0.0,1.0019999742507935
5020,-0.16290000081062317,0.2390550822019577,3.771695901377825e-06,4337125.0,34.150001525878906,1.0,136.0,0.07500000298023224,16.727380752563477,1.0,98.0,3.712512969970703,0.6786596179008484,3.712512969970703,0.10433071106672287,0.75,0.709656298160553,0.0,0.0,0.0,0.0,0.0,1.003999948501587
5030,0.029200000688433647,0.1022118330001831,3.7671550217055483e-06,4346077.0,60.45000076293945,1.0,166.60000610351562,0.20000000298023224,14.033333778381348,1.0,52.599998474121094,3.5944364070892334,0.8762519955635071,3.5944364070892334,0.13202066719532013,0.550000011920929,0.5868602395057678,0.0,0.0,0.0,0.0,0.0,1.00600004196167
5040,0.10270000249147415,0.16208516061306,3.76260823031771e-06,4357233.0,74.0999984741211,1.0,178.60000610351562,0.22499999403953552,24.746667861938477,1.0,93.80000305175781,3.575338840484619,0.8240501880645752,3.575338840484619,0.4164294898509979,0.5,0.7916645407676697,0.0,0.0,0.0,0.0,0.0,1.0080000162124634
5050,-0.10779999941587448,0.13629458844661713,3.758055981961661e-06,4367862.0,30.475000381469727,1.0,128.60000610351562,0.05000000074505806,19.603572845458984,1.0,94.80000305175781,3.7009429931640625,0.7159829139709473,3.7009429931640625,0.21970151364803314,0.6499999761581421,0.6540408730506897,0.0,0.0,0.0,0.0,0.0,1.0099999904632568
5060,-0.035599999129772186,0.0,3.753498049263726e-06,4373555.0,27.674999237060547,1.0,108.4000015258789,0.10000000149011612,2.2166666984558105,1.0,7.0,4.02747106552124,0.5970728397369385,4.02747106552124,0.1093708947300911,0.800000011920929,0.3880663216114044,0.0,0.0,0.0,0.0,0.0,1.0119999647140503
5070,0.257999986410141,0.1633266806602478,3.7489346595975803e-06,4383791.0,64.69999694824219,2.0,165.8000030517578,0.20000000298023224,19.702857971191406,2.0,60.400001525878906,3.896677255630493,0.8518766760826111,3.896677255630493,0.3156004250049591,0.4000000059604645,0.6818330883979797,0.0,0.0,0.0,0.0,0.0,1.0140000581741333
5080,0.08569999784231186,0.19732947647571564,3.7443655855895486e-06,4394777.0,56.900001525878906,1.0,154.0,0.17499999701976776,19.53333282470703,1.0,55.599998474121094,3.75563383102417,0.7055860757827759,3.75563383102417,0.16295531392097473,0.75,0.8901935815811157,0.0,0.0,0.0,0.0,0.0,1.0160000324249268
5090,0.1177000030875206,0.15474146604537964,3.739791054613306e-06,4402761.0,45.900001525878906,1.0,181.60000610351562,0.125,15.405952453613281,1.0,53.400001525878906,3.8285577297210693,0.719059944152832,3.8285577297210693,0.09936101734638214,0.44999998807907104,0.8370805978775024,0.0,0.0,0.0,0.0,0.0,1.0180000066757202
5100,-0.02019999921321869,0.1450355350971222,3.735211066668853e-06,4413361.0,54.79999923706055,1.0,213.0,0.17499999701976776,11.208333015441895,1.0,73.4000015258789,3.5281736850738525,0.8147795796394348,3.5281736850738525,0.16295577585697174,0.6000000238418579,1.025671124458313,0.0,0.0,0.0,0.0,0.0,1.0199999809265137
5110,0.08380000293254852,0.7082955837249756,3.7306256217561895e-06,4417450.0,22.174999237060547,1.0,88.5999984741211,0.05000000074505806,9.716667175292969,1.0,42.79999923706055,4.002547264099121,0.6281228065490723,4.002547264099121,0.10987260937690735,0.6000000238418579,0.813345730304718,0.0,0.0,0.0,0.0,0.0,1.0219999551773071
5120,-0.10999999940395355,0.4538438618183136,3.7260344925016398e-06,4425905.0,72.57499694824219,1.0,184.0,0.22499999403953552,22.530000686645508,1.0,71.4000015258789,3.736130952835083,0.9965420961380005,3.736130952835083,0.37069016695022583,0.5,0.879967212677002,0.0,0.0,0.0,0.0,0.0,1.0240000486373901
5130,-0.08860000222921371,0.19826887547969818,3.721438133652555e-06,4433783.0,48.349998474121094,1.0,187.8000030517578,0.125,18.891666412353516,1.0,102.80000305175781,3.757246255874634,0.6428833603858948,3.757246255874634,0.18330790102481842,0.550000011920929,0.8616762161254883,0.0,0.0,0.0,0.0,0.0,1.0260000228881836
5140,-0.040699999779462814,1.5317282676696777,3.7168363178352593e-06,4444929.0,40.75,1.0,109.4000015258789,0.15000000596046448,2.5166666507720947,1.0,7.599999904632568,3.897965431213379,0.657567024230957,3.897965431213379,0.03492400795221329,0.800000011920929,0.8625575304031372,0.0,0.0,0.0,0.0,0.0,1.027999997138977
5150,-0.03009999915957451,0.17648722231388092,3.712229045049753e-06,4453215.0,38.25,1.0,126.4000015258789,0.125,6.553571701049805,1.0,32.400001525878906,3.9707489013671875,0.5939494371414185,3.9707489013671875,0.21388067305088043,0.6000000238418579,0.8011422753334045,0.0,0.0,0.0,0.0,0.0,1.0299999713897705
5160,0.07750000059604645,0.0,3.707616315296036e-06,4462217.0,44.70000076293945,1.0,173.0,0.15000000596046448,7.1935715675354,1.0,30.600000381469727,3.8753480911254883,0.4381260871887207,3.8753480911254883,0.19382549822330475,0.699999988079071,0.6320245265960693,0.0,0.0,0.0,0.0,0.0,1.031999945640564
5170,0.2151000052690506,0.0,3.7029981285741087e-06,4474732.0,53.17499923706055,1.0,163.60000610351562,0.17499999701976776,10.922618865966797,1.0,36.400001525878906,3.9498164653778076,0.7621579766273499,3.9498164653778076,0.16304641962051392,0.699999988079071,0.43890097737312317,0.0,0.0,0.0,0.0,0.0,1.034000039100647
5180,0.10679999738931656,0.5051419734954834,3.698374712257646e-06,4482626.0,40.25,1.0,122.4000015258789,0.125,9.664999961853027,1.0,32.79999923706055,3.7702014446258545,0.5939257144927979,3.7702014446258545,0.21859639883041382,0.699999988079071,0.7540977597236633,0.0,0.0,0.0,0.0,0.0,1.0360000133514404
5190,0.030300000682473183,0.23091211915016174,3.693746066346648e-06,4491104.0,43.0,1.0,146.1999969482422,0.10000000149011612,18.899999618530273,1.0,69.0,3.672891855239868,0.6016899943351746,3.672891855239868,0.2341294288635254,0.6000000238418579,0.8995746374130249,0.0,0.0,0.0,0.0,0.0,1.0379999876022339
5200,-0.08070000261068344,0.15876837074756622,3.6891119634674396e-06,4500112.0,49.45000076293945,1.0,190.60000610351562,0.15000000596046448,11.733333587646484,1.0,48.0,3.8641164302825928,0.7887948751449585,3.8641164302825928,0.17609696090221405,0.6000000238418579,0.5163348317146301,0.0,0.0,0.0,0.0,0.0,1.0399999618530273
5210,0.21299999952316284,0.15241262316703796,3.684472630993696e-06,4505987.0,33.125,1.0,124.5999984741211,0.07500000298023224,16.264286041259766,1.0,46.79999923706055,3.8392252922058105,0.44035184383392334,3.8392252922058105,0.18545185029506683,0.44999998807907104,0.6724917888641357,0.0,0.0,0.0,0.0,0.0,1.0420000553131104
5220,0.25769999623298645,0.11264675110578537,3.679828068925417e-06,4514257.0,86.0999984741211,1.0,256.0,0.2750000059604645,21.435714721679688,1.0,81.4000015258789,3.7937138080596924,0.8367859125137329,3.7937138080596924,0.34991782903671265,0.4000000059604645,0.7863938808441162,0.0,0.0,0.0,0.0,0.0,1.0440000295639038
5230,0.1428000032901764,0.13318674266338348,3.675178277262603e-06,4522400.0,63.275001525878906,1.0,214.0,0.17499999701976776,22.494049072265625,1.0,98.5999984741211,3.7130370140075684,1.1006795167922974,3.7130370140075684,0.3964148163795471,0.6000000238418579,1.1350468397140503,0.0,0.0,0.0,0.0,0.0,1.0460000038146973
5240,0.19679999351501465,0.48121675848960876,3.6705232560052536e-06,4528825.0,38.974998474121094,1.0,160.1999969482422,0.07500000298023224,22.242856979370117,1.0,92.4000015258789,3.8597731590270996,0.7113767266273499,3.8597731590270996,0.14710739254951477,0.44999998807907104,0.8619952201843262,0.0,0.0,0.0,0.0,0.0,1.0479999780654907
5250,0.04749999940395355,0.20116570591926575,3.665863005153369e-06,4538523.0,73.1500015258789,1.0,256.0,0.22499999403953552,19.573333740234375,1.0,88.19999694824219,3.7359933853149414,0.7723200917243958,3.7359933853149414,0.25754278898239136,0.5,1.1891494989395142,0.0,0.0,0.0,0.0,0.0,1.0499999523162842
5260,0.00930000003427267,0.0,3.6611975247069495e-06,4545111.0,18.649999618530273,1.0,105.0,0.02500000037252903,12.860713958740234,1.0,81.0,3.920605421066284,0.5460810661315918,3.920605421066284,0.048304781317710876,0.75,0.7349159121513367,0.0,0.0,0.0,0.0,0.0,1.0520000457763672
5270,0.04500000178813934,0.10121394693851471,3.65652704203967e-06,4553087.0,56.75,12.600000381469727,142.8000030517578,0.15000000596046448,28.220239639282227,12.600000381469727,78.0,3.917343854904175,0.6258402466773987,3.917343854904175,0.258526086807251,0.4000000059604645,0.8958088755607605,0.0,0.0,0.0,0.0,0.0,1.0540000200271606
5280,0.19059999287128448,0.15535996854305267,3.65185110240418e-06,4562110.0,67.92500305175781,1.0,256.0,0.22499999403953552,13.577142715454102,1.0,43.400001525878906,3.605396032333374,1.2805389165878296,3.605396032333374,0.29158955812454224,0.550000011920929,0.9810207486152649,0.0,0.0,0.0,0.0,0.0,1.055999994277954
5290,-0.04740000143647194,0.21846505999565125,3.6471703879215056e-06,4568697.0,63.625,1.0,194.60000610351562,0.15000000596046448,28.625,1.0,90.0,3.891892671585083,0.421664297580719,3.891892671585083,0.1991623342037201,0.3499999940395355,0.8034831285476685,0.0,0.0,0.0,0.0,0.0,1.0579999685287476
5300,0.18039999902248383,0.1657143086194992,3.642484443844296e-06,4577229.0,53.45000076293945,1.0,156.60000610351562,0.15000000596046448,19.022382736206055,1.0,74.80000305175781,3.8637452125549316,0.5392358899116516,3.8637452125549316,0.21861684322357178,0.550000011920929,1.0102829933166504,0.0,0.0,0.0,0.0,0.0,1.059999942779541
5310,-0.04450000077486038,0.0,3.6377932701725513e-06,4589703.0,65.94999694824219,1.0,207.0,0.22499999403953552,14.270237922668457,1.0,53.0,3.973618745803833,0.5338956117630005,3.973618745803833,0.04158234968781471,0.75,1.2929548025131226,0.0,0.0,0.0,0.0,0.0,1.062000036239624
5320,0.26570001244544983,0.0,3.6330970942799468e-06,4598323.0,35.5,1.0,184.39999389648438,0.10000000149011612,10.842857360839844,1.0,60.0,3.9219369888305664,0.6370300650596619,3.9219369888305664,0.18057209253311157,0.550000011920929,0.6324863433837891,0.0,0.0,0.0,0.0,0.0,1.0640000104904175
5330,-0.002400000113993883,0.11495264619588852,3.628396143540158e-06,4610896.0,60.67499923706055,1.0,211.39999389648438,0.20000000298023224,11.503334045410156,1.0,60.79999923706055,3.6454036235809326,0.6494319438934326,3.6454036235809326,0.06410487741231918,0.6499999761581421,1.0382705926895142,0.0,0.0,0.0,0.0,0.0,1.065999984741211
5340,-0.000699999975040555,0.05763678252696991,3.623689963205834e-06,4624194.0,83.8499984741211,1.0,256.0,0.30000001192092896,9.466667175292969,1.0,36.0,3.365694522857666,1.0786629915237427,3.365694522857666,0.21934852004051208,0.6499999761581421,1.3016570806503296,0.0,0.0,0.0,0.0,0.0,1.0679999589920044
5350,0.24459999799728394,0.0,3.61897878065065e-06,4632011.0,41.875,1.0,122.4000015258789,0.15000000596046448,3.691666603088379,1.0,22.0,3.6327879428863525,0.9287757277488708,3.6327879428863525,0.3461762070655823,0.699999988079071,0.5369865894317627,0.0,0.0,0.0,0.0,0.0,1.0700000524520874
5360,0.0215000007301569,0.17099905014038086,3.6142625958746066e-06,4639999.0,54.400001525878906,1.0,175.8000030517578,0.17499999701976776,13.985713958740234,1.0,59.599998474121094,3.6399285793304443,1.0391589403152466,3.6399285793304443,0.1954638957977295,0.6000000238418579,0.8357610106468201,0.0,0.0,0.0,0.0,0.0,1.0720000267028809
5370,0.17759999632835388,0.0,3.609541636251379e-06,4645747.0,23.350000381469727,1.0,129.1999969482422,0.05000000074505806,10.882143020629883,1.0,38.79999923706055,4.233126163482666,0.572130560874939,4.233126163482666,0.22792573273181915,0.6499999761581421,0.6313239336013794,0.0,0.0,0.0,0.0,0.0,1.0740000009536743
5380,0.025100000202655792,0.0,3.6048154470336158e-06,4653738.0,46.974998474121094,1.0,167.1999969482422,0.15000000596046448,10.865952491760254,1.0,59.0,3.9439306259155273,0.7506826519966125,3.9439306259155273,0.2828259766101837,0.6499999761581421,0.6082184314727783,0.0,0.0,0.0,0.0,0.0,1.0759999752044678
5390,-0.030799999833106995,0.0990273579955101,3.600084710342344e-06,4660581.0,47.42499923706055,1.0,178.60000610351562,0.10000000149011612,24.361906051635742,1.0,94.5999984741211,3.8001456260681152,0.854026198387146,3.8001456260681152,0.13039903342723846,0.6000000238418579,0.8054873943328857,0.0,0.0,0.0,0.0,0.0,1.0779999494552612
5400,0.05660000070929527,0.12452738732099533,3.595348744056537e-06,4669756.0,44.775001525878906,1.0,185.0,0.125,13.912142753601074,1.0,65.4000015258789,3.970731496810913,0.5946152806282043,3.970731496810913,0.2623807489871979,0.6000000238418579,0.8184828758239746,0.0,0.0,0.0,0.0,0.0,1.0800000429153442
5410,0.15109999477863312,1.3327847719192505,3.5906080029235454e-06,4677019.0,39.32500076293945,1.0,150.8000030517578,0.07500000298023224,21.174999237060547,1.0,91.0,3.7484335899353027,0.7770701050758362,3.7484335899353027,0.26859381794929504,0.5,0.8961185216903687,0.0,0.0,0.0,0.0,0.0,1.0820000171661377
5420,0.3483999967575073,0.18783432245254517,3.5858624869433697e-06,4682223.0,32.849998474121094,1.0,187.0,0.07500000298023224,14.614286422729492,1.0,73.19999694824219,4.026902198791504,0.36495161056518555,4.026902198791504,0.1333553045988083,0.5,0.7423258423805237,0.0,0.0,0.0,0.0,0.0,1.0839999914169312
5430,0.07580000162124634,1.326073408126831,3.5811121961160097e-06,4688174.0,39.775001525878906,1.0,121.0,0.07500000298023224,24.505952835083008,1.0,100.80000305175781,3.997222661972046,0.5269536375999451,3.997222661972046,0.15090900659561157,0.550000011920929,0.80314701795578,0.0,0.0,0.0,0.0,0.0,1.0859999656677246
5440,-0.023800000548362732,0.424227774143219,3.5763571304414654e-06,4695221.0,56.82500076293945,1.0,180.39999389648438,0.17499999701976776,13.913095474243164,1.0,53.0,3.8833701610565186,0.6148244738578796,3.8833701610565186,0.24409803748130798,0.5,0.9211534857749939,0.0,0.0,0.0,0.0,0.0,1.0880000591278076
5450,0.09510000050067902,0.1777704656124115,3.5715970625460614e-06,4705618.0,47.875,1.0,205.60000610351562,0.17499999701976776,3.738095283508301,1.0,12.0,3.4475393295288086,0.9242643713951111,3.4475393295288086,0.19860875606536865,0.699999988079071,0.8174975514411926,0.0,0.0,0.0,0.0,0.0,1.090000033378601
5460,0.3483000099658966,0.14816774427890778,3.5668324471771484e-06,4712304.0,42.849998474121094,1.0,204.60000610351562,0.07500000298023224,26.01071548461914,1.0,141.60000610351562,4.038929462432861,0.49027585983276367,4.038929462432861,0.20478005707263947,0.6499999761581421,0.7475677728652954,0.0,0.0,0.0,0.0,0.0,1.0920000076293945
5470,0.3073999881744385,0.0,3.5620628295873757e-06,4718828.0,41.400001525878906,1.0,159.8000030517578,0.15000000596046448,3.375,1.0,14.399999618530273,3.868842363357544,0.6768797636032104,3.868842363357544,0.2396869957447052,0.6499999761581421,0.7105624675750732,0.0,0.0,0.0,0.0,0.0,1.093999981880188
5480,-0.010599999688565731,0.20364058017730713,3.557288664524094e-06,4728131.0,92.2249984741211,1.0,196.1999969482422,0.30000001192092896,15.816666603088379,1.0,45.400001525878906,3.479278564453125,1.3488094806671143,3.479278564453125,0.4923163056373596,0.5,0.9758118987083435,0.0,0.0,0.0,0.0,0.0,1.0959999561309814
5490,0.061799999326467514,0.1462043821811676,3.552509951987304e-06,4736711.0,33.04999923706055,1.0,135.60000610351562,0.10000000149011612,8.050000190734863,1.0,43.20000076293945,3.7261929512023926,0.8294424414634705,3.7261929512023926,0.31292498111724854,0.6499999761581421,0.7148229479789734,0.0,0.0,0.0,0.0,0.0,1.0980000495910645
5500,0.02329999953508377,0.0,3.5477262372296536e-06,4745890.0,36.67499923706055,1.0,107.4000015258789,0.125,6.435000419616699,1.0,25.0,3.848186731338501,0.6986410021781921,3.848186731338501,0.14884419739246368,0.75,0.6621841192245483,0.0,0.0,0.0,0.0,0.0,1.100000023841858
5510,0.25110000371932983,0.20947973430156708,3.5429379749984946e-06,4755875.0,46.474998474121094,1.0,217.1999969482422,0.125,16.507143020629883,1.0,75.19999694824219,4.0327653884887695,0.4836115539073944,4.0327653884887695,0.21071529388427734,0.3499999940395355,0.9106437563896179,0.0,0.0,0.0,0.0,0.0,1.1019999980926514
5520,0.11659999936819077,0.3324649930000305,3.5381451652938267e-06,4762583.0,27.299999237060547,1.0,127.4000015258789,0.05000000074505806,14.933333396911621,1.0,81.80000305175781,3.8484630584716797,0.8088050484657288,3.8484630584716797,0.1615043580532074,0.6000000238418579,0.8341985940933228,0.0,0.0,0.0,0.0,0.0,1.1039999723434448
5530,0.07750000059604645,0.13509121537208557,3.53334780811565e-06,4770697.0,42.20000076293945,1.0,176.8000030517578,0.125,11.57976245880127,1.0,52.400001525878906,3.793755292892456,0.7498425245285034,3.793755292892456,0.13691183924674988,0.6000000238418579,0.887124240398407,0.0,0.0,0.0,0.0,0.0,1.1059999465942383
5540,-0.042500000447034836,0.3245985209941864,3.528545676090289e-06,4779870.0,58.974998474121094,1.0,221.39999389648438,0.15000000596046448,23.154762268066406,1.0,101.4000015258789,3.9186856746673584,0.6931469440460205,3.9186856746673584,0.2114567756652832,0.5,1.1149024963378906,0.0,0.0,0.0,0.0,0.0,1.1080000400543213
5550,0.336899995803833,0.1951567530632019,3.523738996591419e-06,4787660.0,44.20000076293945,1.0,205.39999389648438,0.15000000596046448,6.7457146644592285,1.0,27.600000381469727,3.8701975345611572,0.4190499186515808,3.8701975345611572,0.18023650348186493,0.6000000238418579,0.5606294870376587,0.0,0.0,0.0,0.0,0.0,1.1100000143051147
5560,-0.13040000200271606,0.08442943543195724,3.51892776961904e-06,4798178.0,69.0999984741211,1.0,186.0,0.22499999403953552,15.845000267028809,1.0,85.4000015258789,3.7153120040893555,0.7704312801361084,3.7153120040893555,0.22739531099796295,0.699999988079071,0.7546960711479187,0.0,0.0,0.0,0.0,0.0,1.1119999885559082
5570,-0.06759999692440033,0.12861788272857666,3.514112222546828e-06,4806106.0,51.79999923706055,1.0,171.0,0.17499999701976776,9.578333854675293,1.0,49.79999923706055,3.539236545562744,1.0870901346206665,3.539236545562744,0.1333940178155899,0.699999988079071,0.7405641078948975,0.0,0.0,0.0,0.0,0.0,1.1139999628067017
5580,0.2084999978542328,0.19895316660404205,3.5092919006274315e-06,4814335.0,43.974998474121094,1.0,192.8000030517578,0.05000000074505806,32.882144927978516,1.0,137.0,3.951930522918701,0.5791823863983154,3.951930522918701,0.19631846249103546,0.550000011920929,0.8158726692199707,0.0,0.0,0.0,0.0,0.0,1.1160000562667847
5590,0.03319999948143959,0.08081034570932388,3.5044672586082015e-06,4825394.0,76.92500305175781,1.0,154.0,0.2750000059604645,8.850000381469727,1.0,47.400001525878906,3.28249454498291,1.1009260416030884,3.28249454498291,0.40603214502334595,0.75,0.6958393454551697,0.0,0.0,0.0,0.0,0.0,1.1180000305175781
